,기준_년분기_코드,행정동_코드,월_평균_소득_금액,음식_지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,총_직장_인구_수,총_상주인구_수,총_유동인구_수
6698,20221,11560535,3570107,6302807000,444,501,2,12,3,13,57,23940590949,749426,14217,28026,10305885
6699,20221,11560560,4130932,2151567000,156,183,2,4,3,5,27,10950647947,379992,14108,37551,8286739
6700,20221,11560630,2780044,592183000,91,100,1,1,2,2,9,4017248737,136100,3535,17447,6066244
6701,20221,11590530,3875896,1360424000,145,164,2,3,2,3,19,5069503813,199108,6189,45153,8085187
6702,20221,11590620,2855173,2415398000,200,216,1,3,1,2,16,11294682557,300493,3916,23072,7376000
6703,20221,11620615,2633493,1023656000,98,112,2,2,3,3,14,3951495274,180755,1420,15166,6283463
6704,20221,11620625,2783693,832519000,96,104,1,1,2,2,8,2860063711,148501,3435,25460,6705945
6705,20221,11620630,3234026,1138243000,97,104,0,0,1,1,7,4156871661,126539,3714,18396,4494352
6706,20221,11620655,2403237,427436000,98,102,4,4,5,5,4,1766315820,83047,1011,18098,6524191
6707,20221,11620745,2593695,188909000,63,64,3,2,2,1,1,567785514,29335,1795,23760,7769521
6708,20221,11650620,4681587,389814000,43,49,4,2,0,0,6,2375496841,93678,17809,21283,3107877
6709,20221,11680521,3277066,3926638000,379,417,2,8,3,14,38,24137779746,600109,41576,22994,10144458
6710,20221,11680545,5808537,6986548000,324,340,5,16,2,7,16,20445161723,407563,44490,27248,7444306
6711,20221,11680565,5010204,5559738000,244,259,1,2,2,4,15,20572332042,365438,57122,27014,9573461
6712,20221,11680580,5098096,4291030000,278,316,1,3,4,11,38,32266914810,716220,130157,13407,4407949
6713,20221,11680600,7421305,955760000,57,59,3,2,2,1,2,2722939875,86652,20053,24900,4783358
6714,20221,11680640,3607265,14248422000,1051,1171,2,28,3,37,120,69952384233,2058289,170825,35804,20158554
6715,20221,11680655,5412484,1346322000,99,110,0,0,3,3,11,4900495492,147171,40888,22087,7062262
6716,20221,11680700,3885403,1023511000,71,89,0,0,3,3,18,3144854708,112773,1534,44314,3448597
6717,20221,11710620,3521561,2160282000,286,327,2,5,4,12,41,12347865413,378064,27955,27076,8254681
6718,20221,11740515,3073250,563602000,34,43,2,1,5,2,9,1349183672,39983,1357,35390,4530690
6719,20221,11740640,3438376,1047882000,140,158,2,3,3,5,18,5742376292,243148,17072,20230,6188177
6720,20221,11110580,4616890,424877000,29,34,0,0,3,1,5,1179958931,49401,847,10466,3853931
6721,20221,11110690,3006052,59812000,9,10,0,0,0,0,1,51934158,2589,300,6921,1220959
6722,20221,11170510,3013677,607507000,85,91,4,4,1,1,6,3998269883,107298,2324,17736,4393223
6723,20221,11170530,3183091,1946120000,197,227,4,8,3,7,30,16684836877,458385,21173,7618,2164338
6724,20221,11170590,3568910,351578000,62,68,0,0,0,0,6,3062338060,103556,2710,12297,3027455
6725,20221,11170660,3261019,662683000,66,66,6,4,2,1,0,1405027859,43493,1258,9269,2846523
6726,20221,11200690,3358391,4102184000,250,275,3,7,4,11,25,15310948890,568557,23863,11147,5350939
6727,20221,11215710,2470026,5796834000,369,406,3,10,2,7,37,19837915779,591652,2662,22632,9321796
6728,20221,11215820,2745988,1118259000,143,160,3,4,3,5,17,4256611993,172161,12355,22775,8481450
6729,20221,11215870,4010979,1646997000,146,170,2,4,2,4,24,7312376656,276611,12940,29306,6761670
6730,20221,11230600,3538405,873893000,88,99,2,2,3,3,11,3830633669,117213,6333,29090,7140851
6731,20221,11230720,2722774,673317000,80,90,2,2,0,0,10,2189959525,96363,1421,13616,5474295
6732,20221,11230740,3000929,825509000,130,140,1,1,1,2,10,2929169916,155233,4076,18532,8862960
6733,20221,11260520,2322173,401063000,171,172,3,5,3,5,1,3352661974,99509,1492,24773,6206844
6734,20221,11260590,2575432,1969151000,270,291,1,3,1,4,21,13098720855,364661,5328,19882,7323409
6735,20221,11260630,2533867,594540000,119,128,2,3,2,3,9,4527634183,145529,2062,19446,6144818
6736,20221,11290610,3162623,392160000,75,83,1,1,4,3,8,2221128251,77571,6952,15749,5632820
6737,20221,11350580,3110675,500562000,30,35,0,0,3,1,5,1816519437,87422,1502,30593,2883261
6738,20221,11350612,3625940,99793000,17,18,0,0,0,0,1,71628321,5661,1414,22673,2930802
6739,20221,11350670,2481440,513366000,132,143,3,4,2,3,11,2667208167,104664,1861,24691,6910620
6740,20221,11380510,3055864,1197201000,131,143,1,2,1,1,12,6766410947,190940,5199,37380,7361715
6741,20221,11380530,2396457,726410000,135,138,0,0,1,1,3,4767590626,209242,3113,28437,6031006
6742,20221,11380552,2539257,1358123000,158,170,2,3,4,7,12,4482935501,137569,3915,28872,6533057
6743,20221,11410520,4197718,496651000,81,89,1,1,1,1,8,3163521503,95509,1823,17742,4156041
6744,20221,11410585,3331768,5260460000,442,492,2,9,1,5,50,16946271709,651358,5047,19272,9695235
6745,20221,11410720,2590646,846139000,118,126,2,3,2,2,8,5447608881,183705,3057,32607,13695532
6746,20221,11440585,4217433,2189432000,169,182,2,4,4,8,13,10949861225,257111,13141,21763,3889125
6747,20221,11440630,4157605,512382000,74,83,2,2,7,6,9,1841701095,74380,5675,23146,5562192
6748,20221,11470540,3426858,753941000,121,127,2,3,3,4,6,3016187324,123586,2879,25946,6132136
6749,20221,11470560,2227154,490300000,151,156,3,4,3,4,5,3197666877,109514,2247,20959,4525591
6750,20221,11500510,4127504,1102332000,91,111,1,1,3,3,20,4961620329,242957,19659,41853,8393946
6751,20221,11500615,4135674,792040000,90,98,3,3,5,5,8,2878133790,75103,6277,43678,6533428
6752,20221,11530520,3368067,262651000,31,37,0,0,3,1,6,1353063097,42921,4769,21220,2174719
6753,20221,11530780,2781178,677247000,85,94,2,2,5,5,9,2235896169,90103,2785,39127,5511581
6754,20221,11545670,2757307,1879156000,297,326,2,7,2,6,29,11412637081,327089,6679,33778,5866944
6755,20221,11545710,2375052,368384000,86,91,4,4,2,2,5,2383764862,89462,1721,19686,3841014
6756,20221,11590520,2420761,846514000,115,119,0,0,3,4,4,7719505833,243687,4687,12664,3364995
6757,20221,11590560,2563258,426347000,75,80,1,1,1,1,5,2513656899,92357,2530,28885,6812305
6758,20221,11590651,3047661,197588000,21,23,0,0,0,0,2,411225292,14673,1931,14690,3231413
6759,20221,11620715,3262195,112982000,17,18,6,1,6,1,1,458798490,11935,1315,15780,1529728
6760,20221,11620775,2268676,360112000,50,57,0,0,2,1,7,1301989907,57154,1481,27330,6553933
6761,20221,11650530,4678950,5145760000,444,497,1,4,2,12,53,34198350517,963207,68236,31930,12185008
6762,20221,11650550,5583021,150348000,22,23,0,0,4,1,1,264502830,11699,24429,11947,238275
6763,20221,11650660,4047063,616863000,55,60,0,0,2,1,5,1832093205,38632,14211,17915,2326705
6764,20221,11680610,6017362,2765519000,211,247,1,2,2,4,36,14299311128,523027,92377,37565,5952255
6765,20221,11680660,5336373,9133000,4,5,0,0,0,0,1,15643313,123,18376,6408,784464
6766,20221,11710531,2789100,336973000,59,65,3,2,2,1,6,2267404073,74328,3835,12616,3451210
6767,20221,11710566,6095160,446607000,18,22,5,1,0,0,4,203360358,6167,25084,18483,661445
6768,20221,11710680,5452682,370912000,37,46,0,0,0,0,9,371204999,24175,21831,35314,3251856
6769,20221,11740550,4618641,273285000,36,39,5,2,3,1,3,1414752181,47846,2188,25955,3505906
6770,20221,11740580,3688535,734492000,59,66,2,1,2,1,7,4911914842,120657,2638,15439,2481583
6771,20221,11740620,3165328,1054724000,134,149,2,3,3,5,15,5044621145,189030,2763,26573,7835988
6772,20221,11110600,3479766,798094000,83,90,1,1,1,1,7,4955899421,167189,11728,4325,1255813
6773,20221,11110670,2393308,466804000,106,109,2,2,0,0,3,3514291705,124911,1307,5129,2985441
6774,20221,11110680,2112817,301075000,72,72,3,2,3,2,0,3117579773,83725,344,8326,5845525
6775,20221,11110710,2607311,515046000,93,100,3,3,4,4,7,3641749459,187040,1942,9700,5305428
6776,20221,11140665,3621349,312220000,44,48,2,1,0,0,4,1357391699,41210,1504,10659,2472955
6777,20221,11140680,4435938,707505000,90,108,0,0,2,2,18,4880888725,127184,4348,12288,2155433
6778,20221,11200660,3263294,2753539000,183,198,2,4,2,4,15,12604077974,483873,6301,13438,5549629
6779,20221,11215740,2542359,695609000,150,155,1,2,5,7,5,5628727798,200801,5496,16176,4088856
6780,20221,11215810,5284540,963108000,79,88,1,1,1,1,9,3066556889,100129,16633,35430,6128337
6781,20221,11215860,2948328,1036916000,123,132,2,3,1,1,9,4852930316,172961,4204,26958,5627583
6782,20221,11230610,3049260,653364000,120,129,2,2,2,2,9,6721279247,225400,4215,29220,7342302
6783,20221,11230705,2860315,793429000,157,165,4,6,2,3,8,4910689691,194163,4909,19830,6109446
6784,20221,11260565,2336892,1185054000,208,221,2,4,3,6,13,11661201727,469880,1764,34313,10123527
6785,20221,11260680,2780491,1141844000,132,151,3,5,3,5,19,6963863170,193698,4245,39688,5860904
6786,20221,11290525,3470748,1024848000,74,80,1,1,3,2,6,4221863082,124642,23717,16832,4301187
6787,20221,11290630,2934717,473140000,42,49,2,1,2,1,7,1545149498,51203,1757,23495,5962774
6788,20221,11290640,2482564,467285000,66,74,3,2,1,1,8,1772367283,50948,2441,15532,2989513
6789,20221,11305555,2444557,852009000,202,222,2,5,3,6,20,5064080239,180717,1900,27466,12738608
6790,20221,11305645,2457144,1021614000,182,189,2,4,3,5,7,8069243022,232030,2841,20955,4170549
6791,20221,11320512,2551630,523524000,81,85,1,1,2,2,4,2428491456,88093,2466,29648,10486143
6792,20221,11320515,3298026,1159950000,103,118,2,2,1,1,15,4063594377,126027,7114,25203,4555767
6793,20221,11350560,2777397,1401191000,146,162,3,4,1,1,16,5221204006,189212,2778,22454,5023628
6794,20221,11350570,2728093,253427000,33,36,0,0,0,0,3,337422162,24273,1268,27466,4042892
6795,20221,11350600,3394877,1641155000,133,149,3,4,1,2,16,5030597675,197220,7078,39784,7902971
6796,20221,11440590,4787212,1874662000,203,226,3,7,4,9,23,15116981477,300179,13701,21842,7359856
6797,20221,11440720,2814646,749302000,91,97,2,2,4,4,6,3647574737,124940,5829,19357,6295800
6798,20221,11440740,4158486,2890766000,279,331,2,7,3,9,52,13148103819,474299,15320,31404,5094792
6799,20221,11470530,3101712,786828000,101,108,2,2,0,0,7,2904206310,125665,2504,22470,4910399
6800,20221,11470550,5987821,1028009000,53,62,2,1,2,1,9,1405571340,77802,31153,42205,4996205
6801,20221,11470590,2639083,627010000,81,85,1,1,2,2,4,2168827026,66075,1813,18411,3466225
6802,20221,11470630,4725315,838062000,75,85,7,6,5,4,10,2836469706,87157,13985,20051,3791650
6803,20221,11500550,2385531,199559000,41,42,7,3,5,2,1,714417891,27666,1532,17836,3562788
6804,20221,11530550,2617060,994594000,196,210,2,4,2,5,14,4341921166,148067,2159,20378,7093746
6805,20221,11560610,3508250,946523000,132,154,1,1,1,2,22,4368868573,167219,12821,17384,5549614
6806,20221,11560670,2656511,342835000,29,30,0,0,0,0,1,692443730,19280,1404,11179,2443366
6807,20221,11560700,2582442,454015000,91,102,2,2,1,1,11,2260811692,101552,2425,14842,5102173
6808,20221,11590540,3826699,813726000,94,113,4,5,4,4,19,2430688262,78676,1732,27835,5409569
6809,20221,11620665,2530625,422926000,79,85,1,1,6,5,6,1801212740,78774,1808,25506,5372689
6810,20221,11620725,2523192,1343261000,182,196,4,8,2,4,14,6956903550,214944,3254,17480,6718291
6811,20221,11620765,2676537,705291000,94,102,2,2,4,4,8,1813739580,70174,3689,30979,5742744
6812,20221,11650590,4856162,1040314000,108,117,2,2,3,4,9,4494852753,157846,28234,21099,4876376
6813,20221,11650621,4557937,1046376000,115,122,2,2,2,2,7,6787421361,225224,21837,23722,6579696
6814,20221,11650651,4173236,2158011000,241,262,2,4,2,4,21,16826253583,522535,33395,44542,8312826
6815,20221,11680650,5367397,3471807000,322,344,2,8,3,10,22,11124366426,433611,51209,36944,11378213
6816,20221,11680670,5195802,432444000,62,71,1,1,3,2,9,3030711791,116434,9490,22211,1711967
6817,20221,11680730,3022931,588737000,79,98,0,0,1,1,19,5041850341,200301,2518,15672,3041007
6818,20221,11680750,3847379,1001796000,83,101,3,3,4,4,18,6012494709,216511,18037,15241,2232117
6819,20221,11710580,3129216,3027031000,153,167,3,5,4,6,14,10621940002,290465,8660,24810,6613251
6820,20221,11710632,3910198,1250754000,115,126,2,2,2,3,11,6857595530,245896,10171,33013,6553627
6821,20221,11110650,3333112,2548643000,209,232,1,2,1,2,23,8283830563,288459,6669,16799,8469184
6822,20221,11140570,3033044,1676690000,196,212,1,3,2,4,16,8676824644,294361,17346,4038,2084156
6823,20221,11140625,2679845,979318000,87,94,1,1,1,1,7,6453982610,184557,6567,14154,4072270
6824,20221,11140635,3894878,466687000,61,65,2,1,2,1,4,3485681133,140741,17658,17127,2328694
6825,20221,11170560,4450695,940934000,157,164,2,4,2,3,7,6944622860,252158,4677,16085,5289436
6826,20221,11200535,4015131,1796298000,217,243,2,4,2,5,26,9359233295,209106,5949,27086,6172639
6827,20221,11215760,2390961,394641000,112,117,3,3,3,3,5,2009996474,77174,1489,16644,4869782
6828,20221,11215780,2846023,1115221000,62,70,0,0,0,0,8,5187619148,148252,2288,11615,2383544
6829,20221,11215847,2795134,2185879000,144,159,1,2,4,7,15,5750732210,218757,1152,17745,8027066
6830,20221,11215850,2683701,1393068000,195,221,1,3,1,3,26,8158386981,245987,3628,22038,8689227
6831,20221,11260550,2233073,174973000,45,48,2,1,2,1,3,1552810795,41742,1080,15170,2729855
6832,20221,11260570,2655671,657558000,118,121,3,3,2,2,3,3995544182,128827,1410,22366,7948026
6833,20221,11260580,2969913,485012000,53,58,2,1,0,0,5,709270959,29511,2499,24775,5300319
6834,20221,11260655,2443681,1250088000,229,254,1,2,2,6,25,9428400972,306017,3417,30392,10706850
6835,20221,11290575,2821008,2821084000,216,240,1,3,3,7,24,8257256185,289398,2511,15583,8596879
6836,20221,11290650,3038165,623130000,70,80,3,2,4,3,10,2819110867,117563,2401,25601,3387907
6837,20221,11290705,3381883,1248963000,156,167,4,6,2,4,11,6279517443,200974,22158,39773,10955670
6838,20221,11305615,2220463,682663000,124,129,2,2,4,5,5,3661985114,186048,1920,21236,6741933
6839,20221,11305660,2359990,502989000,101,108,2,2,4,4,7,2860561119,76217,4298,31311,9367179
6840,20221,11350621,4623227,735204000,35,42,5,2,7,3,7,138650564,10941,2169,27473,4258648
6841,20221,11350700,3153561,162655000,15,18,6,1,6,1,3,521691183,26268,1180,22935,952758
6842,20221,11380520,3182963,1087467000,127,141,0,0,2,3,14,5863017436,183744,3646,39732,6005641
6843,20221,11380580,2726133,1149555000,114,129,1,1,2,3,15,7049723337,288373,2895,30938,6298106
6844,20221,11410700,3237719,809825000,128,141,2,3,3,4,13,3104134190,124865,1792,30036,5888602
6845,20221,11470570,2727225,330469000,49,52,0,0,2,1,3,1212397106,43198,2996,21351,4419350
6846,20221,11470640,3158844,536812000,59,70,0,0,1,1,11,1200412283,51153,7022,46374,7439277
6847,20221,11500570,2423768,700271000,126,135,1,1,5,7,9,3692786271,120848,2710,20867,4662375
6848,20221,11500603,3560388,7132119000,525,613,4,26,4,26,88,32516787547,826347,5337,34206,3578127
6849,20221,11530750,3068971,655017000,57,67,3,2,0,0,10,3030781188,117242,8038,31775,3944309
6850,20221,11530790,2682295,302285000,59,63,0,0,3,2,4,1772173837,94095,3693,23972,1838777
6851,20221,11545640,2255044,485474000,103,112,4,4,3,3,9,2744710101,76986,1765,15537,3837607
